抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-01,影視金曲榜,54,人生自定义,那英,小芳 电视剧影视原声带,2026-07-13,IeZjH-TRqbY,"3,950"
2026-08-01,影視金曲榜,55,自由的夏天,梁咏琪,耀眼 影视原声带,2026-06-02,4jfnIoNvv1Y,"13,195"
2026-08-01,影視金曲榜,56,上岸,任然,千香 影视剧原声音乐专辑,2026-07-15,uon3hUO0eI8,"11,838"
2026-08-01,影視金曲榜,57,飞翔的一天,吴宣仪,飞翔的一天,2026-07-23,s1T0UAgb49Q,"1,053"
2026-08-01,影視金曲榜,58,成全,井胧,雀骨 影视原声带,2026-07-15,h6rcI296mSI,"18,652"
2026-08-01,影視金曲榜,59,等雨停下,袁娅维TIA RAY,迷墙 电视剧原声带,2026-06-09,kBQ3Vs05XOI,"4,428"
2026-08-01,影視金曲榜,60,有你,刘宇宁,爱情有烟火 影视原声带,2026-07-03,kj11GU_h7IQ,"26,903"
2026-08-01,影視金曲榜,61,Beyond the Dream,DINO,"그대에게 드림 OST Part.1 (Dream to You, Pt. 1 (Original Soundtrack))",2026-07-13,qJN9yhCyjgE,"27,453"
2026-08-01,影視金曲榜,62,寸断,张远,千香 影视剧原声音乐专辑,2026-07-15,NGsMs7MGjUs,"16,828"
2026-08-01,影視金曲榜,63,我爱的女孩,章若楠/金靖,想你了 电影原声专辑,2026-07-24,B9cIUhIKQQo,"1,992"
2026-08-01,影視金曲榜,64,兵自风中来,欧豪,兵自风中来 影视原声大碟,2026-07-24,sL360kbdyBQ,"1,795"
2026-08-01,影視金曲榜,65,一程人间,翟子路/马思超,一程人间,2026-07-05,bCpdn-tqdjk,"6,101"
2026-08-01,影視金曲榜,66,吹向花开,希林娜依高,灿如繁星 影视原声带,2026-07-06,gcSdKIvM0bA,"8,727"
2026-08-01,影視金曲榜,67,生来精彩,RIIANA,生来精彩,2026-07-12,BHh_1r91ZPs,"2,080"
2026-08-01,影視金曲榜,68,你只是你,谭维维,你只是你,2026-06-29,wiA0u-YQG7Q,584
2026-08-01,影視金曲榜,69,一百颗星星,关晓彤/李昀锐,耀眼 影视原声带,2026-06-02,GbHiF2op4rQ,"177,177"
2026-08-01,影視金曲榜,70,上场,雪野XUEYE,上场,2026-07-21,Xdwzj-lVuDg,906
2026-08-01,影視金曲榜,71,练习,打扰一下乐团,灿如繁星 影视原声带,2026-07-06,7-gMQPuq690,"20,300"
2026-08-01,影視金曲榜,72,나란한 밤,서영주 of 너드커넥션,모두가 자신의 무가치함과 싸우고 있다 (Original Soundtrack) Part.4,2026-05-02,REFB9MM1e-Q,"3,528,165"
2026-08-01,影視金曲榜,73,Brand New,Mrs. GREEN APPLE,Brand New,2026-07-13,dePs7UPp6GQ,"13,378,718"
2026-08-01,影視金曲榜,74,幽光,刘宇宁,翘楚 电视剧影视原声带,2026-06-08,USo-_-WCrCM,"180,952"
2026-08-01,影視金曲榜,75,再叙,王晰,再叙,2026-07-23,aPjXEc6ziHc,"1,142"
2026-08-01,影視金曲榜,76,西西弗斯,王安宇/夏日入侵企画,西西弗斯,2026-06-16,V45HrscjNbY,"1,933"
2026-08-01,影視金曲榜,77,평행선,변우석,21세기 대군부인 OST Part.11,2026-05-15,3wjCZxNPtXE,"1,136,695"
2026-08-01,影視金曲榜,78,年少,康子奇,南部档案 影视原声带,2026-06-11,zvhe1uzuqeU,"18,313"
2026-08-01,影視金曲榜,79,方寸之间,白鹿/丞磊,方寸之间,2026-06-03,mykryGzMQ70,"160,794"
2026-08-01,影視金曲榜,80,星昼,周深,良陈美锦 影视原声带,2026-05-04,7MeGFo03ukA,"110,781"
2026-08-01,影視金曲榜,81,I Promise,姚琛,耀眼 影视原声带,2026-06-02,x1faHHujvCY,"45,068"
2026-08-01,影視金曲榜,82,Already Free,ALEPH,21세기 대군부인 OST Special,2026-05-16,_tr0Q042nVo,"909,851"
2026-08-01,影視金曲榜,83,梦圆,张紫宁,千香 影视剧原声音乐专辑,2026-07-15,SOpvAWVRp0U,"6,272"
2026-08-01,影視金曲榜,84,一路荣光,黄霄雲,云秀行 影视原声带,2026-06-23,RME2eL4K6Gk,"56,318"
2026-08-01,影視金曲榜,85,孤剑吟,周深,雨霖铃 电视剧原声带,2026-05-22,jQkuH-5Au28,"135,247"
2026-08-01,影視金曲榜,86,问流光,阿YueYue,良陈美锦 影视原声带,2026-05-04,dujujkbPEPg,"110,179"
2026-08-01,影視金曲榜,87,爱情没有神话,张靓颖,爱情没有神话 电视剧原声带,2026-05-06,qRgm1_5Wvl0,"76,516"
2026-08-01,影視金曲榜,88,Y and I,刘美麟/赵磊,爱情有烟火 影视原声带,2026-07-03,iUkNpyTdRUM,"27,624"
2026-08-01,影視金曲榜,89,从忘记你那天起,衣诺,这一秒过火 影视原声带,2026-07-18,2n-xedHZvrI,"11,267"
2026-08-01,影視金曲榜,90,光荣的勋章,白举纲,灿如繁星 影视原声带,2026-07-06,2VpfdNdA5P4,"7,792"
2026-08-01,影視金曲榜,91,First And Last,어바웃,참교육 (Soundtrack from the Netflix Series),2026-06-05,5sXP0cGpLyY,"5,113,499"
2026-08-01,影視金曲榜,92,我真的好想你,张紫宁,爱情有烟火 影视原声带,2026-07-03,_3_hFDp8uf8,"22,227"
2026-08-01,影視金曲榜,93,南楼残樱,秦剑,春山境 电视剧原声专辑,2026-06-14,QKtb-WqRQgw,"10,701"
2026-08-01,影視金曲榜,94,迷心,亚森,迷心（电视剧《迷墙》推广曲）,2026-06-06,2x4qaX4ZJvo,61
2026-08-01,影視金曲榜,95,抱紧紧,陈佩贤 Jesslyn,抱紧紧,2026-05-08,CEqJ4E-hvbc,"164,530"
2026-08-01,影視金曲榜,96,추억이란 이름 (Sailing Back To You),Jeebanoff,그대에게 드림 OST Part.2 (Dream to You OST Part.2),2026-07-14,XWm35wuGqvY,"30,702"
2026-08-01,影視金曲榜,97,터널,丽兹 (LIZ),오싹한 연애 OST Part 1,2026-07-19,8QuIlXWdRos,"117,282"
2026-08-01,影視金曲榜,98,冲,吉克隽逸,钟馗 电影原声大碟,2026-05-30,gnIO7ZBd_Uc,424
2026-08-01,影視金曲榜,99,旧年,刘宇宁,家业 电视原声带,2026-05-29,vBTC8F3onuM,"132,341"
2026-08-01,影視金曲榜,100,冲线,卢文韬,冲线,2026-05-01,-,-
